ts,datetime,MidPoint,MidPoint_500ms,MidPoint_1000ms
1345040278500000000,2012-08-15T09:17:58.500000000,2352.3,2352.3,2352.3
1345040279000000000,2012-08-15T09:17:59.000000000,2352.3,2352.3,2352.3
1345040279500000000,2012-08-15T09:17:59.500000000,2352.3,2352.3,2352.3
1345040281000000000,2012-08-15T09:18:01.000000000,2352.3,2352.3,2352.3
1345040281500000000,2012-08-15T09:18:01.500000000,2352.3,2352.3,2352.3
1345040282000000000,2012-08-15T09:18:02.000000000,2352.3,2352.3,2352.3
1345040282500000000,2012-08-15T09:18:02.500000000,2352.3,2352.3,2352.3
1345040283500000000,2012-08-15T09:18:03.500000000,2352.3,2352.3,2352.3
1345040284000000000,2012-08-15T09:18:04.000000000,2352.3,2352.3,2352.3
1345040284500000000,2012-08-15T09:18:04.500000000,2352.3,2352.3,2352.3
1345040285500000000,2012-08-15T09:18:05.500000000,2352.3,2352.3,2352.3
1345040286000000000,2012-08-15T09:18:06.000000000,2352.3,2352.3,2352.3
1345040286500000000,2012-08-15T09:18:06.500000000,2352.3,2352.3,2352.3
1345040288500000000,2012-08-15T09:18:08.500000000,2352.3,2352.3,2352.3
1345040289000000000,2012-08-15T09:18:09.000000000,2352.3,2352.3,2352.3
1345040289500000000,2012-08-15T09:18:09.500000000,2352.3,2352.3,2352.3
1345040290000000000,2012-08-15T09:18:10.000000000,2352.3,2352.3,2352.3
1345040290500000000,2012-08-15T09:18:10.500000000,2352.3,2352.3,2352.3
1345040291000000000,2012-08-15T09:18:11.000000000,2352.3,2352.3,2352.3
1345040291500000000,2012-08-15T09:18:11.500000000,2352.3,2352.3,2352.3
1345040292000000000,2012-08-15T09:18:12.000000000,2352.3,2352.3,2352.3
1345040292500000000,2012-08-15T09:18:12.500000000,2352.3,2352.3,2352.3
1345040294000000000,2012-08-15T09:18:14.000000000,2352.3,2352.3,2352.3
1345040294500000000,2012-08-15T09:18:14.500000000,2352.3,2352.3,2352.5
1345040295000000000,2012-08-15T09:18:15.000000000,2352.3,2352.5,2352.3
1345040295500000000,2012-08-15T09:18:15.500000000,2352.5,2352.3,2352.3
1345040296000000000,2012-08-15T09:18:16.000000000,2352.3,2352.3,2352.3
1345040296500000000,2012-08-15T09:18:16.500000000,2352.3,2352.3,2352.3
1345040297000000000,2012-08-15T09:18:17.000000000,2352.3,2352.3,2352.5
1345040297500000000,2012-08-15T09:18:17.500000000,2352.3,2352.5,2352.3
1345040298000000000,2012-08-15T09:18:18.000000000,2352.5,2352.3,2352.3
1345040298500000000,2012-08-15T09:18:18.500000000,2352.3,2352.3,2352.3
1345040299000000000,2012-08-15T09:18:19.000000000,2352.3,2352.3,2352.3
1345040299500000000,2012-08-15T09:18:19.500000000,2352.3,2352.3,2352.3
1345040300000000000,2012-08-15T09:18:20.000000000,2352.3,2352.3,2352.3
1345040300500000000,2012-08-15T09:18:20.500000000,2352.3,2352.3,2352.3
1345040301000000000,2012-08-15T09:18:21.000000000,2352.3,2352.3,2352.3
1345040301500000000,2012-08-15T09:18:21.500000000,2352.3,2352.3,2352.3
1345040303000000000,2012-08-15T09:18:23.000000000,2352.3,2352.3,2352.3
1345040303500000000,2012-08-15T09:18:23.500000000,2352.3,2352.3,2352.5
1345040304000000000,2012-08-15T09:18:24.000000000,2352.3,2352.5,2352.5
1345040304500000000,2012-08-15T09:18:24.500000000,2352.5,2352.5,2352.5
1345040305000000000,2012-08-15T09:18:25.000000000,2352.5,2352.5,2352.5
1345040305500000000,2012-08-15T09:18:25.500000000,2352.5,2352.5,2352.5
1345040306000000000,2012-08-15T09:18:26.000000000,2352.5,2352.5,2352.5
1345040306500000000,2012-08-15T09:18:26.500000000,2352.5,2352.5,2352.5
1345040307000000000,2012-08-15T09:18:27.000000000,2352.5,2352.5,2352.5
1345040307500000000,2012-08-15T09:18:27.500000000,2352.5,2352.5,2352.5
1345040309000000000,2012-08-15T09:18:29.000000000,2352.5,2352.5,2352.5
1345040309500000000,2012-08-15T09:18:29.500000000,2352.5,2352.5,2352.5
1345040310000000000,2012-08-15T09:18:30.000000000,2352.5,2352.5,2352.7
1345040310500000000,2012-08-15T09:18:30.500000000,2352.5,2352.7,2352.7
1345040311000000000,2012-08-15T09:18:31.000000000,2352.7,2352.7,2352.7
1345040311500000000,2012-08-15T09:18:31.500000000,2352.7,2352.7,2352.9
1345040312000000000,2012-08-15T09:18:32.000000000,2352.7,2352.9,2352.7
1345040312500000000,2012-08-15T09:18:32.500000000,2352.9,2352.7,2352.7
1345040313000000000,2012-08-15T09:18:33.000000000,2352.7,2352.7,2352.5
1345040313500000000,2012-08-15T09:18:33.500000000,2352.7,2352.5,2352.5
1345040314000000000,2012-08-15T09:18:34.000000000,2352.5,2352.5,2352.5
1345040314500000000,2012-08-15T09:18:34.500000000,2352.5,2352.5,2352.5
1345040315000000000,2012-08-15T09:18:35.000000000,2352.5,2352.5,2352.5
1345040315500000000,2012-08-15T09:18:35.500000000,2352.5,2352.5,2352.5
1345040316000000000,2012-08-15T09:18:36.000000000,2352.5,2352.5,2352.5
1345040316500000000,2012-08-15T09:18:36.500000000,2352.5,2352.5,2352.5
1345040317000000000,2012-08-15T09:18:37.000000000,2352.5,2352.5,2352.5
1345040317500000000,2012-08-15T09:18:37.500000000,2352.5,2352.5,2352.5
1345040318500000000,2012-08-15T09:18:38.500000000,2352.5,2352.5,2352.5
1345040319000000000,2012-08-15T09:18:39.000000000,2352.5,2352.5,2352.5
1345040319500000000,2012-08-15T09:18:39.500000000,2352.5,2352.5,2352.5
1345040320000000000,2012-08-15T09:18:40.000000000,2352.5,2352.5,2352.7
1345040320500000000,2012-08-15T09:18:40.500000000,2352.5,2352.7,2352.5
1345040321000000000,2012-08-15T09:18:41.000000000,2352.7,2352.5,2352.5
1345040321500000000,2012-08-15T09:18:41.500000000,2352.5,2352.5,2352.5
1345040322000000000,2012-08-15T09:18:42.000000000,2352.5,2352.5,2352.5
1345040322500000000,2012-08-15T09:18:42.500000000,2352.5,2352.5,2352.3
1345040323000000000,2012-08-15T09:18:43.000000000,2352.5,2352.3,2352.5
1345040323500000000,2012-08-15T09:18:43.500000000,2352.3,2352.5,2352.7
1345040324000000000,2012-08-15T09:18:44.000000000,2352.5,2352.7,2352.7
1345040324500000000,2012-08-15T09:18:44.500000000,2352.7,2352.7,2352.7
1345040325000000000,2012-08-15T09:18:45.000000000,2352.7,2352.7,2352.5
1345040325500000000,2012-08-15T09:18:45.500000000,2352.7,2352.5,2352.5
1345040326000000000,2012-08-15T09:18:46.000000000,2352.5,2352.5,2352.6
1345040326500000000,2012-08-15T09:18:46.500000000,2352.5,2352.6,2352.7
1345040327000000000,2012-08-15T09:18:47.000000000,2352.6,2352.7,2352.7
1345040327500000000,2012-08-15T09:18:47.500000000,2352.7,2352.7,2352.5
1345040328000000000,2012-08-15T09:18:48.000000000,2352.7,2352.5,2352.5
1345040328500000000,2012-08-15T09:18:48.500000000,2352.5,2352.5,2352.5
1345040331000000000,2012-08-15T09:18:51.000000000,2352.5,2352.7,2352.7
1345040331500000000,2012-08-15T09:18:51.500000000,2352.7,2352.7,2352.7
1345040332000000000,2012-08-15T09:18:52.000000000,2352.7,2352.7,2352.7
1345040332500000000,2012-08-15T09:18:52.500000000,2352.7,2352.7,2352.7
1345040333000000000,2012-08-15T09:18:53.000000000,2352.7,2352.7,2352.7
1345040333500000000,2012-08-15T09:18:53.500000000,2352.7,2352.7,2352.9
1345040334000000000,2012-08-15T09:18:54.000000000,2352.7,2352.9,2352.9
1345040334500000000,2012-08-15T09:18:54.500000000,2352.9,2352.9,2352.9
1345040335000000000,2012-08-15T09:18:55.000000000,2352.9,2352.9,2352.9
1345040335500000000,2012-08-15T09:18:55.500000000,2352.9,2352.9,2352.9
1345040336000000000,2012-08-15T09:18:56.000000000,2352.9,2352.9,2352.9
1345040336500000000,2012-08-15T09:18:56.500000000,2352.9,2352.9,2352.9
1345040337000000000,2012-08-15T09:18:57.000000000,2352.9,2352.9,2352.9
1345040337500000000,2012-08-15T09:18:57.500000000,2352.9,2352.9,2352.9
1345040338000000000,2012-08-15T09:18:58.000000000,2352.9,2352.9,2352.9
1345040338500000000,2012-08-15T09:18:58.500000000,2352.9,2352.9,2352.9
1345040339000000000,2012-08-15T09:18:59.000000000,2352.9,2352.9,2352.9
1345040339500000000,2012-08-15T09:18:59.500000000,2352.9,2352.9,2352.9
1345040340000000000,2012-08-15T09:19:00.000000000,2352.9,2352.9,2352.9
1345040340500000000,2012-08-15T09:19:00.500000000,2352.9,2352.9,2352.9
1345040341500000000,2012-08-15T09:19:01.500000000,2352.9,2352.9,2352.9
1345040342000000000,2012-08-15T09:19:02.000000000,2352.9,2352.9,2353.1
1345040342500000000,2012-08-15T09:19:02.500000000,2352.9,2353.1,2353.1
1345040343000000000,2012-08-15T09:19:03.000000000,2353.1,2353.1,2353.1
1345040343500000000,2012-08-15T09:19:03.500000000,2353.1,2353.1,2353.1
1345040344000000000,2012-08-15T09:19:04.000000000,2353.1,2353.1,2353.1
1345040344500000000,2012-08-15T09:19:04.500000000,2353.1,2353.1,2353.1
1345040345000000000,2012-08-15T09:19:05.000000000,2353.1,2353.1,2353.3
1345040345500000000,2012-08-15T09:19:05.500000000,2353.1,2353.3,2353.3
1345040346000000000,2012-08-15T09:19:06.000000000,2353.3,2353.3,2353.3
1345040346500000000,2012-08-15T09:19:06.500000000,2353.3,2353.3,2353.3
1345040347000000000,2012-08-15T09:19:07.000000000,2353.3,2353.3,2353.3
1345040347500000000,2012-08-15T09:19:07.500000000,2353.3,2353.3,2353.3
1345040348000000000,2012-08-15T09:19:08.000000000,2353.3,2353.3,2353.5
1345040348500000000,2012-08-15T09:19:08.500000000,2353.3,2353.5,2353.5
1345040349000000000,2012-08-15T09:19:09.000000000,2353.5,2353.5,2353.7
1345040349500000000,2012-08-15T09:19:09.500000000,2353.5,2353.7,2353.7
1345040350000000000,2012-08-15T09:19:10.000000000,2353.7,2353.7,2353.7
1345040350500000000,2012-08-15T09:19:10.500000000,2353.7,2353.7,2353.7
1345040351000000000,2012-08-15T09:19:11.000000000,2353.7,2353.7,2353.7
1345040351500000000,2012-08-15T09:19:11.500000000,2353.7,2353.7,2353.8
1345040352000000000,2012-08-15T09:19:12.000000000,2353.7,2353.8,2353.7
1345040352500000000,2012-08-15T09:19:12.500000000,2353.8,2353.7,2353.5
1345040353000000000,2012-08-15T09:19:13.000000000,2353.7,2353.5,2353.5
1345040353500000000,2012-08-15T09:19:13.500000000,2353.5,2353.5,2353.5
1345040354000000000,2012-08-15T09:19:14.000000000,2353.5,2353.5,2353.7
1345040354500000000,2012-08-15T09:19:14.500000000,2353.5,2353.7,2353.6
1345040355000000000,2012-08-15T09:19:15.000000000,2353.7,2353.6,2353.6
1345040355500000000,2012-08-15T09:19:15.500000000,2353.6,2353.6,2353.5
1345040356000000000,2012-08-15T09:19:16.000000000,2353.6,2353.5,2353.7
1345040356500000000,2012-08-15T09:19:16.500000000,2353.5,2353.7,2353.7
1345040357000000000,2012-08-15T09:19:17.000000000,2353.7,2353.7,2353.7
1345040357500000000,2012-08-15T09:19:17.500000000,2353.7,2353.7,2353.8
1345040358000000000,2012-08-15T09:19:18.000000000,2353.7,2353.8,2353.8
1345040358500000000,2012-08-15T09:19:18.500000000,2353.8,2353.8,2353.9
1345040359000000000,2012-08-15T09:19:19.000000000,2353.8,2353.9,2353.9
1345040359500000000,2012-08-15T09:19:19.500000000,2353.9,2353.9,2353.9
1345040360000000000,2012-08-15T09:19:20.000000000,2353.9,2353.9,2354.1
1345040360500000000,2012-08-15T09:19:20.500000000,2353.9,2354.1,2353.9
1345040361000000000,2012-08-15T09:19:21.000000000,2354.1,2353.9,2353.7
1345040361500000000,2012-08-15T09:19:21.500000000,2353.9,2353.7,2354
1345040362000000000,2012-08-15T09:19:22.000000000,2353.7,2354,2353.9
1345040362500000000,2012-08-15T09:19:22.500000000,2354,2353.9,2354.1
1345040363000000000,2012-08-15T09:19:23.000000000,2353.9,2354.1,2354.1
1345040363500000000,2012-08-15T09:19:23.500000000,2354.1,2354.1,2353.9
1345040364000000000,2012-08-15T09:19:24.000000000,2354.1,2353.9,2353.9
1345040364500000000,2012-08-15T09:19:24.500000000,2353.9,2353.9,2353.9
1345040365000000000,2012-08-15T09:19:25.000000000,2353.9,2353.9,2353.9
1345040365500000000,2012-08-15T09:19:25.500000000,2353.9,2353.9,2353.9
1345040366000000000,2012-08-15T09:19:26.000000000,2353.9,2353.9,2354
1345040366500000000,2012-08-15T09:19:26.500000000,2353.9,2354,2354
1345040367500000000,2012-08-15T09:19:27.500000000,2354,2354,2354
1345040368000000000,2012-08-15T09:19:28.000000000,2354,2354,2353.9
1345040368500000000,2012-08-15T09:19:28.500000000,2354,2353.9,2354
1345040369000000000,2012-08-15T09:19:29.000000000,2353.9,2354,2353.7
1345040369500000000,2012-08-15T09:19:29.500000000,2354,2353.7,2353.7
1345040370000000000,2012-08-15T09:19:30.000000000,2353.7,2353.7,2353.7
1345040370500000000,2012-08-15T09:19:30.500000000,2353.7,2353.7,2353.7
1345040371000000000,2012-08-15T09:19:31.000000000,2353.7,2353.7,2353.7
1345040371500000000,2012-08-15T09:19:31.500000000,2353.7,2353.7,2353.7
1345040372000000000,2012-08-15T09:19:32.000000000,2353.7,2353.7,2353.7
1345040372500000000,2012-08-15T09:19:32.500000000,2353.7,2353.7,2353.7
1345040373000000000,2012-08-15T09:19:33.000000000,2353.7,2353.7,2353.7
1345040373500000000,2012-08-15T09:19:33.500000000,2353.7,2353.7,2353.7
1345040374000000000,2012-08-15T09:19:34.000000000,2353.7,2353.7,2353.7
1345040374500000000,2012-08-15T09:19:34.500000000,2353.7,2353.7,2353.7
1345040375000000000,2012-08-15T09:19:35.000000000,2353.7,2353.7,2353.7
1345040375500000000,2012-08-15T09:19:35.500000000,2353.7,2353.7,2353.7
1345040376000000000,2012-08-15T09:19:36.000000000,2353.7,2353.7,2353.7
1345040376500000000,2012-08-15T09:19:36.500000000,2353.7,2353.7,2353.7
1345040377500000000,2012-08-15T09:19:37.500000000,2353.7,2353.7,2353.7
1345040378000000000,2012-08-15T09:19:38.000000000,2353.7,2353.7,2353.7
1345040378500000000,2012-08-15T09:19:38.500000000,2353.7,2353.7,2353.7
1345040379500000000,2012-08-15T09:19:39.500000000,2353.7,2353.7,2353.7
1345040380000000000,2012-08-15T09:19:40.000000000,2353.7,2353.7,2353.7
1345040380500000000,2012-08-15T09:19:40.500000000,2353.7,2353.7,2353.7
1345040382000000000,2012-08-15T09:19:42.000000000,2353.7,2353.7,2353.7
1345040382500000000,2012-08-15T09:19:42.500000000,2353.7,2353.7,2353.7
1345040383000000000,2012-08-15T09:19:43.000000000,2353.7,2353.7,2353.7
1345040383500000000,2012-08-15T09:19:43.500000000,2353.7,2353.7,2353.7
1345040384000000000,2012-08-15T09:19:44.000000000,2353.7,2353.7,2353.7
1345040384500000000,2012-08-15T09:19:44.500000000,2353.7,2353.7,2353.7
1345040385000000000,2012-08-15T09:19:45.000000000,2353.7,2353.7,2353.6
1345040385500000000,2012-08-15T09:19:45.500000000,2353.7,2353.6,2353.6
1345040386000000000,2012-08-15T09:19:46.000000000,2353.6,2353.6,2353.7
1345040386500000000,2012-08-15T09:19:46.500000000,2353.6,2353.7,2353.7
1345040387500000000,2012-08-15T09:19:47.500000000,2353.7,2353.6,2353.6
1345040388000000000,2012-08-15T09:19:48.000000000,2353.6,2353.6,2353.6
1345040388500000000,2012-08-15T09:19:48.500000000,2353.6,2353.6,2353.6
1345040389000000000,2012-08-15T09:19:49.000000000,2353.6,2353.6,2353.5
1345040389500000000,2012-08-15T09:19:49.500000000,2353.6,2353.5,2353.7
1345040390000000000,2012-08-15T09:19:50.000000000,2353.5,2353.7,2353.9
1345040390500000000,2012-08-15T09:19:50.500000000,2353.7,2353.9,2354.1
1345040391000000000,2012-08-15T09:19:51.000000000,2353.9,2354.1,2354.1
1345040391500000000,2012-08-15T09:19:51.500000000,2354.1,2354.1,2354.3
1345040392000000000,2012-08-15T09:19:52.000000000,2354.1,2354.3,2354.3
1345040392500000000,2012-08-15T09:19:52.500000000,2354.3,2354.3,2354
1345040393000000000,2012-08-15T09:19:53.000000000,2354.3,2354,2354
1345040393500000000,2012-08-15T09:19:53.500000000,2354,2354,2353.9
1345040394000000000,2012-08-15T09:19:54.000000000,2354,2353.9,2353.9
1345040394500000000,2012-08-15T09:19:54.500000000,2353.9,2353.9,2353.9
1345040395000000000,2012-08-15T09:19:55.000000000,2353.9,2353.9,2353.9
1345040395500000000,2012-08-15T09:19:55.500000000,2353.9,2353.9,2353.9
1345040396000000000,2012-08-15T09:19:56.000000000,2353.9,2353.9,2353.9
1345040396500000000,2012-08-15T09:19:56.500000000,2353.9,2353.9,2353.9
1345040397000000000,2012-08-15T09:19:57.000000000,2353.9,2353.9,2354.1
1345040397500000000,2012-08-15T09:19:57.500000000,2353.9,2354.1,2353.9
1345040398000000000,2012-08-15T09:19:58.000000000,2354.1,2353.9,2353.7
1345040398500000000,2012-08-15T09:19:58.500000000,2353.9,2353.7,2353.7
1345040399000000000,2012-08-15T09:19:59.000000000,2353.7,2353.7,2353.8
1345040399500000000,2012-08-15T09:19:59.500000000,2353.7,2353.8,2354.1
1345040400000000000,2012-08-15T09:20:00.000000000,2353.8,2354.1,2353.8
1345040400500000000,2012-08-15T09:20:00.500000000,2354.1,2353.8,2354.1
1345040401000000000,2012-08-15T09:20:01.000000000,2353.8,2354.1,2353.8
1345040401500000000,2012-08-15T09:20:01.500000000,2354.1,2353.8,2354
1345040402000000000,2012-08-15T09:20:02.000000000,2353.8,2354,2354
1345040402500000000,2012-08-15T09:20:02.500000000,2354,2354,2353.8
1345040403000000000,2012-08-15T09:20:03.000000000,2354,2353.8,2353.9
1345040403500000000,2012-08-15T09:20:03.500000000,2353.8,2353.9,2353.9
1345040404000000000,2012-08-15T09:20:04.000000000,2353.9,2353.9,2353.9
1345040404500000000,2012-08-15T09:20:04.500000000,2353.9,2353.9,2353.9
1345040405000000000,2012-08-15T09:20:05.000000000,2353.9,2353.9,2353.9
1345040405500000000,2012-08-15T09:20:05.500000000,2353.9,2353.9,2353.9
1345040406000000000,2012-08-15T09:20:06.000000000,2353.9,2353.9,2354.1
1345040406500000000,2012-08-15T09:20:06.500000000,2353.9,2354.1,2354.1
1345040408500000000,2012-08-15T09:20:08.500000000,2354.1,2354.1,2354.1
1345040409000000000,2012-08-15T09:20:09.000000000,2354.1,2354.1,2354.1
1345040409500000000,2012-08-15T09:20:09.500000000,2354.1,2354.1,2354.1
1345040410500000000,2012-08-15T09:20:10.500000000,2354.1,2354.1,2354.1
1345040411000000000,2012-08-15T09:20:11.000000000,2354.1,2354.1,2354.1
1345040411500000000,2012-08-15T09:20:11.500000000,2354.1,2354.1,2353.9
1345040412000000000,2012-08-15T09:20:12.000000000,2354.1,2353.9,2353.7
1345040412500000000,2012-08-15T09:20:12.500000000,2353.9,2353.7,2353.7
1345040413000000000,2012-08-15T09:20:13.000000000,2353.7,2353.7,2353.9
1345040413500000000,2012-08-15T09:20:13.500000000,2353.7,2353.9,2353.9
1345040414000000000,2012-08-15T09:20:14.000000000,2353.9,2353.9,2354
1345040414500000000,2012-08-15T09:20:14.500000000,2353.9,2354,2354
1345040416000000000,2012-08-15T09:20:16.000000000,2354,2354.1,2353.9
1345040416500000000,2012-08-15T09:20:16.500000000,2354.1,2353.9,2353.9
1345040418000000000,2012-08-15T09:20:18.000000000,2353.9,2353.9,2353.9
1345040418500000000,2012-08-15T09:20:18.500000000,2353.9,2353.9,2353.9
1345040419500000000,2012-08-15T09:20:19.500000000,2353.9,2353.9,2353.9
1345040420000000000,2012-08-15T09:20:20.000000000,2353.9,2353.9,2353.9
1345040420500000000,2012-08-15T09:20:20.500000000,2353.9,2353.9,2353.9
1345040421000000000,2012-08-15T09:20:21.000000000,2353.9,2353.9,2353.9
1345040421500000000,2012-08-15T09:20:21.500000000,2353.9,2353.9,2353.9
1345040423000000000,2012-08-15T09:20:23.000000000,2353.9,2353.9,2353.9
1345040423500000000,2012-08-15T09:20:23.500000000,2353.9,2353.9,2353.9
1345040424000000000,2012-08-15T09:20:24.000000000,2353.9,2353.9,2353.9
1345040424500000000,2012-08-15T09:20:24.500000000,2353.9,2353.9,2353.9
1345040425000000000,2012-08-15T09:20:25.000000000,2353.9,2353.9,2353.9
1345040425500000000,2012-08-15T09:20:25.500000000,2353.9,2353.9,2353.9
1345040427500000000,2012-08-15T09:20:27.500000000,2353.9,2353.9,2353.9
1345040428000000000,2012-08-15T09:20:28.000000000,2353.9,2353.9,2354.1
1345040428500000000,2012-08-15T09:20:28.500000000,2353.9,2354.1,2354.1
1345040429000000000,2012-08-15T09:20:29.000000000,2354.1,2354.1,2354.1
1345040429500000000,2012-08-15T09:20:29.500000000,2354.1,2354.1,2354.1
1345040430000000000,2012-08-15T09:20:30.000000000,2354.1,2354.1,2354.3
1345040430500000000,2012-08-15T09:20:30.500000000,2354.1,2354.3,2354.3
1345040431500000000,2012-08-15T09:20:31.500000000,2354.3,2354.3,2354.1
1345040432000000000,2012-08-15T09:20:32.000000000,2354.3,2354.1,2354.1
1345040432500000000,2012-08-15T09:20:32.500000000,2354.1,2354.1,2354.1
1345040433500000000,2012-08-15T09:20:33.500000000,2354.1,2354.5,2354.5
1345040434000000000,2012-08-15T09:20:34.000000000,2354.5,2354.5,2354.5
1345040434500000000,2012-08-15T09:20:34.500000000,2354.5,2354.5,2354.5
1345040436500000000,2012-08-15T09:20:36.500000000,2354.5,2354.3,2354.3
1345040437000000000,2012-08-15T09:20:37.000000000,2354.3,2354.3,2354.5
1345040437500000000,2012-08-15T09:20:37.500000000,2354.3,2354.5,2354.5
1345040438000000000,2012-08-15T09:20:38.000000000,2354.5,2354.5,2354.5
1345040438500000000,2012-08-15T09:20:38.500000000,2354.5,2354.5,2354.5
1345040439000000000,2012-08-15T09:20:39.000000000,2354.5,2354.5,2354.5
1345040439500000000,2012-08-15T09:20:39.500000000,2354.5,2354.5,2354.5
1345040440000000000,2012-08-15T09:20:40.000000000,2354.5,2354.5,2354.3
1345040440500000000,2012-08-15T09:20:40.500000000,2354.5,2354.3,2354.3
1345040441000000000,2012-08-15T09:20:41.000000000,2354.3,2354.3,2354.4
1345040441500000000,2012-08-15T09:20:41.500000000,2354.3,2354.4,2354.3
1345040442000000000,2012-08-15T09:20:42.000000000,2354.4,2354.3,2354.3
1345040442500000000,2012-08-15T09:20:42.500000000,2354.3,2354.3,2354.3
1345040443000000000,2012-08-15T09:20:43.000000000,2354.3,2354.3,2354.5
1345040443500000000,2012-08-15T09:20:43.500000000,2354.3,2354.5,2354.5
1345040444000000000,2012-08-15T09:20:44.000000000,2354.5,2354.5,2354.5
1345040444500000000,2012-08-15T09:20:44.500000000,2354.5,2354.5,2354.5
1345040445000000000,2012-08-15T09:20:45.000000000,2354.5,2354.5,2354.5
